"video","internet","phone","age","income","HHsize","married","children"
55.991973877,65,0,48,1,2,1,0
47.838980103,30,0,36,4,1,0,0
74.891967773,34.2,22.949996948,52,8,6,1,0
101.61999512,45,0,38,2,2,0,0
71.338970947,43,0,54,4,2,1,0
119.87194824,52.4,25,56,9,5,1,0
76.759973145,40.2,18,54,9,2,1,0
77.647967529,0,30,88,1,1,0,0
89.697998047,40,10,58,9,1,0,0
112.85396729,44.4,13,82,9,2,1,0
78.177747938,35,0,26,3,2,1,0
128.14796143,0,12.984999084,58,5,3,1,1
19.25,36.2,0,22,2,2,1,0
34.423999023,0,0,80,4,1,0,0
38.151989746,54.4,0,70,4,2,0,0
71.797998047,45,0,34,2,1,0,0
68.471948242,47,0,66,9,1,0,0
68.597998047,43.3,30.25,38,5,5,1,1
113.59799805,34.989990234,26.149993896,62,7,3,1,0
38.45,47,10,30,4,2,1,0
86.121948242,50,16,44,3,3,0,0
97.321966553,55,22.8,78,8,2,0,0
76.34197998,0,0,78,3,2,1,0
30.74599762,41.4,11.5,72,6,2,1,0
12.974278041,35,0,46,3,2,0,0
68.091973877,45,21.5,38,4,2,0,0
117.09799805,40,20.25,56,4,3,1,1
64.42199707,40.6,0,70,8,4,1,0
92.538970947,47,25,56,4,2,0,1
76.106964111,40,25,68,7,6,1,0
100.84597778,47,0,42,6,1,0,0
69.91998291,67,0,38,4,4,0,1
88.838970947,42.279989624,0,52,6,7,1,1
74.081945801,0,24,52,5,3,0,1
131.61192627,0,20.949996948,60,1,6,1,0
86.809997559,55,0,48,7,2,0,1
71.097998047,41.3,20,70,6,2,1,0
22.569992065,40,0,64,9,4,1,0
219.72991943,46.5,49.939971924,66,9,2,0,0
18.088741302,61.75,5,42,5,2,0,0
117.59799805,45,30.25,74,8,3,1,0
59.839971924,58.2,0,46,6,2,1,0
71.197998047,35,0,38,8,2,0,0
66.515516493,44.111111111,10,74,1,1,0,0
54.291973877,22.2,18.4,74,1,2,1,0
72.845977783,0,0,90,5,4,1,0
60.852978516,53.2,10,84,1,1,0,0
70.197964478,43.5,15.75,42,7,1,0,0
84.563977051,26.5,0,66,2,1,0,0
90.597998047,38,20.75,72,8,4,1,0
83.569946289,45,10,NA,NA,NA,NA,NA
65.597998047,47.4,0,80,5,1,0,0
69.471948242,39.9,0,36,1,1,0,0
71.197998047,35,14.5,64,6,2,1,0
115.28997803,35,0,80,1,1,0,0
72.427960205,31.1,0,32,6,4,1,1
81.218988037,43.91998291,0,30,2,2,0,0
22.071990967,30,25,66,7,2,1,0
50.597998047,31.3,17.75,72,4,2,1,0
76.648968506,0,0,80,2,2,1,0
63.809997559,35,0,48,5,4,0,0
52.539978027,0,25,82,3,4,0,0
113.37194824,54,0,58,9,6,1,0
67.845986938,30.6,0,44,5,5,1,1
102.53897095,30,0,58,6,2,1,0
91.621948242,0,0,92,5,2,1,0
185.19191895,50.6,0,24,1,1,0,0
78.471948242,62.5,0,44,4,1,0,0
77.141967773,55.2,10.994999695,34,3,3,1,1
71.771951294,26,0,34,3,1,0,0
77.771948242,0,25,58,6,2,0,0
46.659973145,56,0,46,8,4,1,1
78.809997559,65,0,78,4,2,0,0
66.871963501,56,0,60,8,2,1,0
65.597998047,37.4,20.25,22,4,1,0,0
37.785714286,35,0,42,4,4,0,1
72.809997559,0,0,40,2,3,0,1
107.39196777,38,0,50,8,4,1,1
155.83892822,41.5,0,44,7,2,0,0
77.020965576,45.603991699,0,58,7,2,1,0
15,0,0,34,2,1,0,0
73.587988281,47.4,0,32,1,3,1,1
95.071948242,47,0,52,4,1,0,0
28.182210286,70.555555556,0,24,2,2,1,0
125.56994629,66,25,44,9,7,1,1
92.456958008,0,25,78,1,1,0,0
7.4485691616,62.142857143,0,20,1,1,0,0
68.659973145,40,0,36,1,5,1,1
113.34197998,63.2,0,56,6,1,0,0
100.46998291,23.5,23.5,60,9,1,0,0
23.071990967,51.4,0,22,1,2,0,0
90.097998047,100,0,48,6,4,1,0
74.809997559,41.666666667,10,70,9,1,0,0
82.177747938,52.777777778,0,38,4,4,0,1
191.65891113,43,22.494995117,66,7,3,0,0
131.09794922,40.4,0,24,7,2,0,0
76.34197998,48.6,0,44,9,2,1,0
95.469970703,40,0,80,1,1,0,0
9.0819946289,65,2,42,2,2,0,0
75.097998047,50.3,0,30,1,1,0,0
156.6979248,100,25,52,6,6,1,1
53.528991699,40.7,25,68,3,1,0,0
177.62792969,47.409991455,27,52,8,5,0,0
83.34197998,47.6,0,68,5,2,1,0
63.809997559,45,15.25,30,2,3,0,1
125.65895386,48,0,56,7,5,1,1
86.891967773,0,0,92,4,2,1,0
88.198962402,48.2,20,80,3,2,0,0
66.809997559,45,0,80,3,2,0,0
83.34197998,42.2,0,50,9,5,1,1
102.74597778,40,18,76,9,3,1,0
102.9619873,48.4,0,32,3,1,1,0
102.62194824,37.4,18,70,6,2,0,0
48.921990967,0,0,56,4,5,1,1
87.255981445,35,13,30,1,2,1,0
144.39794922,38.3,20.25,62,7,4,1,1
72.071948242,25,0,80,3,2,0,1
73.838880751,83.333333333,18.333333333,46,4,2,0,1
75.151977539,40.2,23,74,9,6,1,1
34.937988281,0,0,74,3,2,1,0
95.597998047,45.3,15,68,6,1,0,0
76.84197998,31.5,0,28,7,2,1,0
81.345977783,33.4,21.5,80,5,3,0,1
83.863964844,48.579989624,0,32,6,3,1,1
135.13892822,30,0,74,4,1,0,0
39.197998047,0,0,20,1,1,0,0
66.791973877,48.2,18.5,34,3,1,0,0
93.7949646,42.2,0,50,6,2,1,0
86.436968994,44.4,11,52,8,3,1,0
80.409973145,0,0,62,2,2,1,0
72.837988281,35,15.25,70,3,4,0,1
56.291973877,48,0,20,4,1,0,0
111.67196045,16,0,72,8,2,1,0
72.885974121,41.585980225,0,52,4,4,1,1
81.648968506,0,0,48,5,2,0,1
85.871960449,0,0,30,3,3,1,0
78.097998047,36.4,0,40,8,3,0,1
10,6.6666666667,0,88,5,3,1,0
125.04594727,43.6,23,44,6,2,0,0
123.19593506,51,0,20,9,2,1,0
92.671948242,25.5,0,32,7,2,1,0
109.79199219,0,0,60,6,4,1,1
120.02199097,41.5,0,34,2,6,1,0
70.409973145,75,0,30,1,3,0,1
98.838970947,54.2,0,30,3,1,0,0
29.728991699,55,25,56,8,2,0,0
81.671948242,31.4,5,28,3,4,0,1
83.359985352,45,0,64,6,5,1,1
80.569946289,35,0,42,6,2,0,0
71.797998047,45,12.5,52,6,2,1,0
143.45495605,43,0,58,4,5,1,0
74.34197998,0,0,50,2,4,1,1
84.371948242,62.4,0,46,6,6,1,1
81.648968506,32.2,30,60,1,1,0,0
98.809997559,40,0,74,4,3,0,0
81.648968506,38.5,25,82,3,2,1,0
69.291967773,45,10,72,1,2,0,0
40.871975708,46,0,28,4,2,0,0
21.197998047,34.6,20,42,2,3,0,1
116.93897095,36.5,17.489990234,68,8,3,1,0
88.538970947,0,10,40,1,8,0,1
75.997998047,22.4,17.75,54,9,5,1,1
67.597998047,0,0,70,9,3,1,0
89.791967773,38.2,22.5,78,1,1,0,0
71.391967773,59.2,23,58,5,4,1,0
90.721948242,42,19,60,7,2,1,0
71.809997559,45,10,56,5,2,0,0
34.97197876,0,1,70,4,1,0,0
63.997998047,39.5,0,50,4,2,1,0
58.873986816,42.1,0,52,4,3,0,1
82.891967773,42.2,0,60,9,4,1,0
80.409973145,40,10,26,3,2,1,0
69.767980957,45.3,47.079986572,64,7,2,1,0
113.17196655,40.279998779,0,64,3,1,0,0
62.318874783,45,10,52,4,2,0,1
115.89196777,35,0,38,6,3,1,1
94.546948242,100,0,22,9,1,1,0
64.097998047,40.4,0,32,1,2,0,0
78.097998047,40.349981689,0,50,4,2,0,1
111.97194824,0,0,72,6,6,1,1
77.338970947,29,22.5,86,2,2,1,0
78.659973145,46,0,NA,NA,NA,NA,NA
132.34896851,43,0,56,6,1,0,0
86.409973145,35,10,52,6,3,0,1
80.471948242,34.4,0,34,2,4,1,1
110.19799805,38.704995728,24.85,36,6,5,0,0
115.43895874,40.551998901,25,56,1,1,0,0
145.43095703,43.4,18,46,9,5,1,0
231.19191895,38,20,50,7,6,1,1
95.247998047,40.4,0,44,2,2,1,0
68.597998047,40.789990234,0,22,9,2,0,0
92.645977783,39,23,28,6,2,1,0
65.591973877,35,10,60,5,1,1,0
64.391973877,0,0,58,5,1,0,0
87.597998047,35,30.25,78,7,1,0,0
171.53991699,63.562848772,4.9899978638,38,5,2,1,0
119.07296143,33.2,14.5,52,7,4,1,1
110.37194824,37,0,36,4,3,0,1
7,12,0,70,8,2,1,0
80.409973145,45,10,70,1,1,0,0
22.771990967,47,0,64,6,4,1,1
40.597998047,25,20.669995117,20,3,4,0,1
73.597998047,40.349981689,0,30,3,3,0,1
72.837988281,0,0,90,4,2,1,0
88.191967773,38.2,0,56,9,4,1,0
114.99196777,35,18,72,7,2,1,0
83.869946289,35,10,36,7,3,0,1
78.765991211,55,0,28,4,3,1,1
76.597998047,10.5,4.575,76,5,3,1,0
119.52896118,41.5,0,58,6,4,1,0
39.311993408,0,0,76,4,3,1,0
64.391973877,66.6,0,20,1,3,1,1
77.771948242,0,0,92,5,2,1,0
63.809997559,0,0,26,1,1,0,0
97.097998047,45.4,21.85,76,6,4,0,0
95.997998047,47.4,14,82,3,1,0,0
76.597998047,45.4,10,64,9,1,0,0
60.491973877,45,0,36,3,4,0,1
66.247998047,57,9.15,32,4,2,0,0
87.623986816,56,10,26,9,1,0,0
75.104983521,0,0,66,5,1,0,0
100.39196777,38,0,46,4,4,1,1
60.60697937,0,0,86,1,3,1,1
85.671948242,37.2,13.9,70,4,1,0,0
64.409973145,35,10,NA,NA,NA,NA,NA
109.04899292,41.289978027,0,46,9,2,1,0
132.00095215,42.6,0,40,3,3,1,1
83.91998291,48.739990234,0,36,1,3,0,0
70.391967773,27,25,66,4,2,1,0
81.844417996,61.666666667,8.8888888889,46,1,2,0,0
129.39794922,45,0,50,6,2,0,0
91.961987305,55,0,42,6,7,1,1
69.66998291,30,0,NA,NA,NA,NA,NA
70.538970947,48.7,0,52,4,3,0,1
137.73198242,27.4,0,66,3,2,0,0
107.64197998,43.2,15.5,42,7,5,1,1
125.89796143,63,0,58,7,2,1,0
95.069946289,35,0,32,2,1,0,0
63.66998291,45,0,32,1,4,0,1
53.838980103,55,0,52,4,2,0,1
62.121960449,47.4,26,56,9,6,1,0
13.622991943,57.2,0,84,1,1,0,0
74.171948242,48,0,66,5,4,1,0
16.030999756,52.997998047,0,30,7,3,1,0
83.659973145,50,10,NA,NA,NA,NA,NA
97.671948242,0,0,48,4,4,1,1
94.938970947,35,12.5,42,9,2,1,0
145.79794922,40,10,78,3,3,1,0
41.991973877,35,0,34,5,1,0,0
64.977756076,49,10,50,4,1,0,0
69.838970947,0,25,60,7,2,1,0
87.491967773,41.4,26,90,6,2,1,0
63.659973145,41.53125,12.375,20,3,1,1,0
105.12194824,32.4,4,52,6,3,1,1
74.845977783,35,0,42,1,1,0,0
62.212985229,36.042993164,12.5,48,6,4,0,1
72.569946289,55,0,36,4,4,1,1
86.597998047,45,0,34,7,3,1,1
95.471948242,32.4,23.094998169,38,8,4,1,1
92.845977783,31.4,25,28,5,3,0,0
82.897961426,32.689990234,0,54,1,3,0,1
185.23195801,40.6,27.949996948,54,9,6,1,1
59.234979248,39.5,25,60,1,2,0,0
82.2159729,26.009994507,18,64,1,2,0,0
82.231958008,29.4,0,54,7,3,1,1
72.576971436,0,22.949996948,66,1,1,0,0
85.621948242,39.5,15,36,7,4,1,1
85.973962402,0,0,44,9,1,0,0
117.35596924,35.45,0,38,7,3,0,0
61.066640218,55,10,34,2,2,0,1
67.071948242,30,25,82,5,6,1,1
81.174987793,46,0,20,5,1,0,0
80.597998047,37.4,16.5,54,6,1,0,0
81.648968506,52.5,25,44,1,1,0,0
70.838970947,46.5,25,62,5,2,1,0
123.84597778,0,0,74,5,2,0,0
38,45,0,24,3,3,1,1
116.52896118,49.2,0,48,7,2,1,0
81.569946289,40,0,60,1,1,0,0
74.845977783,46.2,0,50,5,2,1,0
66.597998047,0,0,52,4,6,1,1
39.059997559,50,0,36,6,4,0,1
92.512982178,0,0,36,5,2,0,0
101.27194824,42.5,0,56,6,2,1,0
97.33895874,58.7,0,34,4,3,0,1
99.845977783,36.4,0,26,5,2,0,0
124.69799805,35.3,20.25,36,8,5,1,1
84.097998047,40.4,17.75,78,4,6,1,0
63.497998047,55,15,36,1,1,0,0
43.197998047,72.4,25,58,6,2,0,0
88.648968506,0,0,50,6,4,0,0
85.121960449,45.4,21,64,9,4,1,0
92.038970947,46.9,21,58,3,4,0,1
141.66992188,35,0,40,4,2,0,0
51.86897583,55,0,NA,NA,NA,NA,NA
56.373986816,43.5,0,34,7,2,1,0
28.197998047,62.3,0,66,6,1,0,0
34.423999023,25,15.5,52,8,2,1,0
71.095977783,40,0,28,4,2,1,0
66.921954346,35.5,0,44,8,2,1,0
71.141967773,0,0,60,4,2,0,0
70.497998047,64.6,0,42,8,2,1,0
71.497998047,45,0,62,1,1,0,0
108.56994629,60,5,20,3,1,0,0
71.038970947,40,0,42,6,3,0,1
124.04193726,65.2,30.949993896,56,8,4,1,1
88.097998047,65.6,27.25,42,5,8,1,1
79.051965332,40.269989777,0,74,9,5,1,1
55.773986816,0,0,46,3,2,0,0
56.92197876,42.4,26,82,1,2,0,1
65.731970215,25.4,25,80,4,2,1,0
88.338970947,39,10,66,8,3,1,0
64.638980103,33,11.997998047,64,9,1,0,0
131.01491089,33.5,26,38,8,3,1,0
46.569973755,33.6,16,60,9,2,1,0
194.8519043,37.389990234,0,56,8,2,1,0
21.197998047,40,0,42,4,5,0,1
76.74197998,0,0,82,1,1,0,0
68.971951294,41.5,0,44,7,3,1,1
113.43197021,49.2,9,68,6,4,1,0
103.09799805,45.4,30.25,44,2,2,0,0
90.471948242,32.4,20,42,4,3,0,1
13.424438477,57.722222222,0,26,1,1,0,0
70.838970947,47.2,36,48,1,3,1,1
13.102493286,35,0,24,1,1,0,0
184.87194824,43.3,0,86,7,3,1,0
63.083953857,0,0,38,1,3,1,0
64.347998047,0,26.25,60,4,3,1,1
98.096984863,75.1,0,42,9,3,1,1
74.897998047,36.8,19.25,76,4,4,0,0
29,0,0,52,6,2,1,0
99.838970947,48,0,26,9,3,1,1
139.72194824,42.4,20,74,9,2,1,0
34.241973877,0,0,82,4,1,0,0
62.551989746,30,25,52,7,3,0,0
93.797998047,50,0,20,6,1,0,0
67.371948242,30,21,74,7,2,1,0
67.071948242,62,0,66,9,3,0,1
28.197998047,0,15,56,5,2,0,0
72.597998047,63.3,0,66,5,1,0,0
185.89593506,35,25,64,7,4,1,0
71.521972656,0,0,48,4,3,1,1
70.697998047,35.4,19,64,1,2,1,0
114.04196777,62.7,1,38,3,2,0,0
119.53897095,32.6,0,60,2,2,1,0
99.138964844,55.631985474,0,52,6,5,1,1
93.838970947,43,30,38,7,5,1,0
109.37194824,74.4,20.5,54,6,8,1,1
93.787988281,36,26.25,54,6,6,1,0
18.2,39,0,46,1,3,0,1
73.838970947,15,0,42,5,1,0,0
106.52194824,42.4,25,60,9,2,1,0
63.597998047,42.4,17.75,58,6,3,1,0
178.6989624,35,0,60,3,4,1,0
66.809997559,45,0,30,2,1,0,0
71.026971436,40.7,10,44,1,1,1,0
78.071948242,25,0,52,8,2,1,0
79.391967773,38.2,0,32,6,2,1,0
65.691973877,53.2,10.994999695,52,2,5,1,1
72.845977783,6,25,84,1,3,1,1
39.387992859,0,25,40,3,1,0,0
83.671948242,26,0,48,5,4,1,1
78.197998047,60,0,NA,NA,NA,NA,NA
68.797998047,40,0,38,4,4,0,1
77.538970947,36.5,30,58,9,3,1,0
114.39196777,38,20,68,7,2,1,0
68.14137486,35,10,58,9,3,1,1
55.791973877,42.2,0,50,8,2,1,1
135.67891846,61.7,20,28,5,2,0,0
170.96694336,32,35.149990845,62,6,3,1,0
116.39799805,49.3,20.25,74,1,2,1,0
85.845977783,41.4,25,64,1,1,0,0
70.169946289,45,10,36,1,1,0,0
135.84593506,0,0,62,9,3,1,0
115.53897095,50.7,0,94,5,2,1,0
87.823986816,36,25,38,4,3,1,1
64.997998047,0,0,76,4,4,1,1
107.93897095,46.5,12.5,64,1,2,0,0
99.763952637,40.099975586,0,54,7,3,0,0
127.13896484,48.5,0,28,6,2,1,0
63.197998047,0,12.2,76,4,1,0,0
5.3659973145,63.7,0,52,5,2,0,0
106.74597778,26.4,30.3,42,9,4,1,1
56.809977214,60,0,66,6,1,0,0
68.597998047,0,0,50,6,1,0,0
83.921987915,45,10,48,7,5,1,1
113.22695313,55,0,48,7,7,1,1
73.977749295,0,0,48,2,1,0,0
7,0,0,NA,NA,NA,NA,NA
102.37194824,78.4,0,28,6,3,1,1
73.101959229,41.5,10,56,8,4,1,0
78.411962891,40,0,54,3,9,0,1
95.797998047,40,15.25,84,1,5,1,0
70.597998047,45,14,42,6,2,1,0
31.261981201,48,0,44,3,2,0,0
45.549987793,46,0,68,3,1,0,0
73.391967773,36.6,0,42,5,3,0,1
97.013977051,42.4,0,44,6,4,1,1
53.534973145,52.5,0,NA,NA,NA,NA,NA
132.95566232,31.714285714,0,34,7,3,1,1
100.78897705,40.949981689,0,72,6,4,1,0
60.373986816,39,0,74,3,2,1,0
64.293284098,45,0,36,4,3,1,1
72.59197998,48.2,0,36,2,1,0,0
30.74599762,41.4,0,60,7,2,1,0
81.971948242,39.2,20.949996948,78,8,3,0,0
76.323999023,0,0,48,5,2,0,1
80.271948242,60.949981689,0,60,7,1,0,0
71.381970215,0,8,78,2,2,0,0
132.98597412,40.9,21.5,68,8,3,1,0
55.197998047,60.4,0,20,1,2,0,0
113.67399902,0,0,76,4,2,1,0
73.194946289,0,10,50,6,2,0,1
22.421990967,62,0,84,4,2,0,1
68.097998047,43.4,25.25,42,1,1,0,0
111.59196777,57.2,33,42,6,4,1,1
80.363989258,0,0,50,7,4,1,1
48.455981445,54,0,26,1,4,1,1
68.29397583,0,0,80,2,3,1,0
200.6489502,68.7,25,44,9,2,1,0
40.827476501,67.125,8.75,42,4,1,0,0
49.541973877,35,15,20,1,2,1,0
76.648968506,0,0,58,5,2,0,0
75.238970947,46.1,0,48,3,2,0,0
52.771960449,31,0,40,8,2,0,0
57.159991455,35,18.949996948,74,5,4,1,0
101.42196045,28.2,25,70,6,3,1,0
73.58996582,40,0,48,7,2,0,0
105.67194824,27,14,42,5,4,1,1
77.659973145,40,0,34,6,2,1,0
66.597998047,45.3,10,36,6,3,1,1
76.597998047,37.8,0,42,3,4,0,1
84.845977783,39,7,58,8,2,0,0
78.791967773,45,14.949996948,60,5,1,0,0
37.991973877,0,25,99,4,2,1,0
81.559997559,24,0,30,6,3,1,1
64.659973145,35,0,84,1,1,0,0
66.25994873,45,0,46,9,1,0,0
157.43793945,42,0,38,6,3,1,1
113.34896851,25,25,46,7,2,0,0
71.34197998,40.6,0,32,7,5,0,1
112.43566895,48.009979248,0,40,6,2,1,0
101.23897095,53.7,39.989990234,52,3,1,0,0
103.56994629,35,0,NA,NA,NA,NA,NA
21.197998047,50,0,52,2,4,1,1
47.692999268,40.5,0,50,9,1,0,0
187.5239502,0,25,82,6,4,1,0
73.637976074,0,10,74,9,4,1,0
67.569946289,0,1.4285714286,36,1,1,0,0
102.56994629,45,10,40,9,2,1,0
128.07191162,52.4,17,56,8,4,1,1
81.648968506,36.5,0,76,3,3,0,0
140.6979248,55.149981689,0,72,9,2,1,0
74.891967773,52.2,0,26,1,1,0,0
81.648968506,0,0,62,4,2,0,0
93.569946289,45,10,54,7,3,1,0
64.845986938,36.4,0,42,3,2,1,0
66.373986816,0,0,46,3,2,0,0
44.877981567,58.4,3,44,3,1,0,0
81.097998047,0,25.25,58,7,4,1,1
96.597998047,23.4,25,38,6,3,0,1
122.26696777,66.4,18.5,66,7,6,1,0
76.097998047,57.4,26.25,46,6,4,1,1
69.997998047,35,0,34,4,1,0,0
72.66998291,45,10,42,6,2,1,0
78.516967773,0,0,26,2,2,1,0
47.07197876,38.5,22,74,1,2,1,0
67.361993408,33.5,0,26,3,2,0,1
85.007446289,45,10,54,4,4,0,1
106.04896851,53.7,30,64,7,4,0,1
95.784973145,45,20,NA,NA,NA,NA,NA
37.447998047,43,8,48,5,3,1,1
79.897998047,0,0,66,7,2,1,0
88.797998047,35,0,30,6,2,0,0
110.22194824,38.5,13,58,5,4,1,0
78.838970947,76.6,30,78,1,2,0,0
63.838980103,47.2,25,52,1,3,1,1
117.54396973,40.279998779,0,70,1,1,0,0
97.648968506,30.7,0,66,3,3,1,1
120.29195557,60.3,20,50,5,2,1,0
73.838970947,0,0,42,1,2,0,1
76.871948242,29.4,0,82,7,5,1,0
24.197998047,40.4,0,46,4,2,0,1
68.569946289,27,0,28,3,1,0,0
63.797998047,38.3,0,32,6,5,1,1
94.238301595,51,0,38,9,6,1,1
93.975964355,47,0,56,5,4,1,0
99.971972656,36.6,0,40,6,3,1,1
16.681994629,45.3,2,70,5,2,1,0
28.871990967,40,0,26,1,2,1,0
76.34197998,0,0,82,5,2,1,0
22.249990845,48.2,3,72,1,3,1,0
78.569946289,0,10,40,4,2,0,0
30.687988281,30.4,0,50,6,2,0,0
106.6619751,39,19.994998169,28,8,6,1,1
57.141967773,63.8,0,20,2,3,1,1
89.471948242,32.4,18,66,4,3,1,0
76.241967773,35,10,54,6,3,0,1
88.736612956,35,10,64,7,2,1,0
43.845986938,31.4,11.5,62,6,2,1,0
52.184976196,61.8,0,62,1,1,0,0
73.838970947,25.7,0,56,1,3,1,0
11.131994629,68.7,2,56,3,2,1,0
121.67196045,79.149957275,0,34,6,2,1,0
32.12197876,54,0,44,2,1,0,0
56.097998047,53.3,0,30,5,2,1,0
66.909973145,45,10,28,2,1,0,0
18.301986694,0,0,44,4,1,0,0
96.797998047,35.3,0,30,6,2,0,0
94.569946289,55,0,54,3,1,0,0
87.659973145,36,0,48,3,3,0,1
79.569946289,55,10,34,3,1,0,0
72.569946289,55,0,26,6,2,0,0
62.477990723,0,0,84,2,4,1,0
73.637976074,37.549993896,19.949996948,44,9,3,1,1
70.963977051,35,0,24,6,2,1,0
70.597998047,48.3,0,44,5,6,0,1
53.373986816,42,0,68,1,2,0,1
140.92891846,46.5,25,58,4,2,0,0
70.837988281,0,0,86,7,2,0,0
95.973986816,54.4,0,48,4,4,1,1
27.245983887,47.6,25,62,5,2,0,0
71.097998047,0,0,52,9,2,1,0
67.891973877,30.6,0,80,9,2,0,0
83.873311361,30.833333333,0,32,3,1,0,0
108.14197998,56.6,0,60,7,4,1,0
102.30194702,0,25,80,4,4,0,1
13,65,0,66,1,1,0,0
87.597998047,55,0,50,2,5,0,1
73.597998047,35,0,46,4,1,0,0
82.549987793,54.75,0,32,6,5,1,1
109.62097778,29,13,50,1,1,0,0
76.597998047,30.4,30.25,72,9,6,1,1
64.409973145,65,0,32,5,3,0,1
54.02897644,35,12.5,92,1,3,1,0
89.409973145,35,10,60,6,4,0,1
13.404992676,47,15,68,1,2,0,0
104.73897095,38.5,0,60,3,1,0,0
78.921948242,55.149981689,0,80,4,1,0,0
71.097998047,44.989990234,0,82,4,2,1,0
123.14197998,0,0,86,4,2,1,0
53.497998047,40,15.25,68,6,2,1,0
96.491411482,62.142857143,10,32,1,1,0,0
89.238970947,46,0,48,9,5,1,1
72.391967773,46.2,0,48,7,3,1,0
79.549987793,46,10,48,7,3,0,0
67.923986816,35,0,28,9,1,0,0
87.371948242,0,0,50,6,5,0,0
68.838970947,38.5,0,66,9,3,1,0
79.845977783,45.4,0,52,6,4,0,0
68.091967773,45,0,34,9,2,1,0
47.277984619,47.989990234,0,42,6,6,1,1
79.291967773,55,0,24,1,1,0,0
75.809997559,50,0,22,1,1,0,0
110.43897095,41.5,0,60,3,2,0,0
72.032965088,35.9,25,46,5,5,1,1
95.711987305,57.749981689,0,48,6,2,1,0
71.409973145,71.666666667,0,36,9,4,1,1
86.845977783,45,0,88,4,2,0,0
72.191967773,60.6,0,34,5,5,1,1
78.241967773,60.8,15,56,1,5,1,0
145.85596924,32,18.85,64,6,2,1,0
76.238970947,36.5,30,60,6,3,1,0
111.16998291,50,0,NA,NA,NA,NA,NA
58.345986938,45,0,30,2,1,0,0
93.371948242,65.7,0,70,8,3,1,0
69.826971436,30,21.5,80,5,3,1,0
70.837988281,0,0,78,5,3,1,0
78.148968506,0,0,56,5,2,1,0
85.569946289,45,0,NA,NA,NA,NA,NA
117.39799805,33,36.25,54,7,3,1,0
85.809997559,55,10.166666667,24,9,3,1,0
41.741973877,36.6,24.949996948,60,2,1,0,0
39.8,0,0,56,6,2,1,0
68.238970947,41.5,0,52,9,5,1,1
68.597998047,0,0,34,1,4,0,1
7,55,0,34,1,1,0,0
71.569946289,35,0,26,1,2,1,0
38.947998047,0,0,36,1,1,0,0
7,0,0,30,6,2,1,0
89.182169596,25,0,82,1,1,0,0
72.621948242,64.4,0,20,9,2,1,0
55.979980469,58.7,0,48,6,5,1,1
141.72189941,30,23.5,26,6,3,1,0
98.297998047,38,0,52,4,2,0,0
92.745977783,40.6,0,52,6,2,0,1
66.097998047,31.3,30.25,78,1,2,0,0
81.597998047,41.3,17.75,82,9,1,0,0
16,0,0,74,1,1,0,0
77.391967773,85.6,0,62,7,4,1,0
83.345977783,38.474990845,0,72,8,3,1,0
76.845977783,45,15,22,2,1,0,0
56.741973877,65,16.484999084,22,3,4,0,0
119.99196777,48.2,0,38,4,1,0,0
193.16794434,44.989990234,0,64,9,3,1,0
127.80197144,59.4,39,48,6,2,1,0
54.246975708,25,16.5,84,9,2,1,0
34.423999023,0,0,78,7,4,1,0
64.393330892,50,10,46,4,1,0,0
22.071990967,32,0,34,9,2,1,0
124.80995396,59.285714286,0,66,6,2,1,0
22.197998047,31.3,0,60,6,3,1,1
37.991973877,48.2,0,68,4,2,1,0
68.097998047,45.4,0,54,3,3,0,1
85.391967773,56.6,0,42,6,4,1,1
66.194946289,45,10,18,1,2,1,0
89.378316243,40,0,22,3,1,0,0
72.323974609,0,0,94,2,2,1,0
131.91398926,39.109991455,0,50,5,3,1,1
63.197998047,40,0,36,5,3,0,1
19.622211032,45,5,22,1,2,1,0
98.509973145,48.2,0,24,2,1,0,0
42.311993408,0,0,88,6,2,1,0
53.281982422,35,0,20,5,2,1,0
82.498980713,43.599981689,0,38,7,4,1,1
76.571984863,46.4,0,44,7,3,1,1
130.26794434,4.5,1,44,9,1,0,0
67.069956462,65,0,32,6,2,0,1
44.347991943,30.4,25,28,6,3,1,1
99.051989746,28,19.2,38,6,4,1,1
56.097998047,0,26.25,84,1,2,0,0
87.578961182,47.959979248,0,50,4,2,0,0
114.09799805,47.4,27.25,60,7,3,1,0
74.845977783,0,0,42,5,3,1,1
181.79196777,60.4,26,80,3,1,1,0
60.738980103,41.7,10,50,7,2,1,0
93.838970947,42.2,0,38,6,5,1,1
66.491967773,15,0,24,3,1,0,0
67.891973877,63.2,0,42,6,5,1,0
84.371948242,46.4,25,50,1,4,1,1
97.538970947,33,18,38,1,1,0,0
95.34197998,46.6,0,58,6,2,1,0
75.46897583,22.709991455,0,44,5,5,1,1
78.797998047,40,15,38,1,1,0,0
87.391967773,36.2,20,46,5,3,1,1
63.797998047,5.5,0,36,6,3,1,1
94.491967773,35,0,32,2,2,0,0
62.891973877,30.2,21,60,3,2,1,0
125.73892822,43,0,26,6,3,0,0
61.173980713,15,10,34,3,2,0,1
82.913977051,40,0,54,5,1,0,0
88.244995117,45,0,26,3,1,0,0
62.991973877,35,15,36,7,3,1,1
73.84197998,0,0,62,1,4,1,1
30.74599762,40,0,76,9,4,1,0
120.24597778,35,28,78,6,6,1,0
107.42196045,27.9,20.5,78,9,3,1,1
134.54197998,35,0,60,3,2,0,0
